ID,Tolid,Tool,True Positives (TP),False Positives (FP),False Negatives (FN),True Negatives (TN),Precision,Recall,Accuracy,F1-score,Reference TP,Reference TN,Non classified,Reference chromosome scaffolds,Chromosome scaffolds classified
RC-2111,qdNanPoly8,sourmash_db_filter_kmers_10,0,0,54,1562,0,0.0,0.9665841584158416,0,54,1562,1611,67,0
RC-2111,qdNanPoly8,sourmash_db_filter_kmers_50,0,0,54,1562,0,0.0,0.9665841584158416,0,54,1562,1611,67,0
RC-2111,qdNanPoly8,sourmash_db_filter_kmers_100,0,0,54,1562,0,0.0,0.9665841584158416,0,54,1562,1611,67,0
RC-2122,ilScoChen1,fcs,35,2,0,33,0.9459459459459459,1.0,0.9714285714285714,0.9722222222222222,35,35,-,35,35
RC-2122,ilScoChen1,tiara,35,6,0,29,0.8536585365853658,1.0,0.9142857142857143,0.9210526315789475,35,35,-,35,35
RC-2122,ilScoChen1,fcs+tiara,0,2,0,33,0.0,0,0.9428571428571428,0,0,35,-,35,0
RC-2122,ilScoChen1,sourmash_without_filters,35,22,0,13,0.6140350877192983,1.0,0.6857142857142857,0.7608695652173912,35,35,14,35,35
RC-2122,ilScoChen1,sourmash_db_filter_published_assembly,35,22,0,13,0.6140350877192983,1.0,0.6857142857142857,0.7608695652173912,35,35,28,35,35
RC-2122,ilScoChen1,sourmash_db_filter_topN_3,35,5,0,30,0.875,1.0,0.9285714285714286,0.9333333333333333,35,35,28,35,35
RC-2122,ilScoChen1,sourmash_db_filter_topN_10,35,6,0,29,0.8536585365853658,1.0,0.9142857142857143,0.9210526315789475,35,35,28,35,35
RC-2122,ilScoChen1,sourmash_db_filter_topN_50,35,7,0,28,0.8333333333333334,1.0,0.9,0.9090909090909091,35,35,28,35,35
RC-2122,ilScoChen1,sourmash_db_filter_topN_100,35,7,0,28,0.8333333333333334,1.0,0.9,0.9090909090909091,35,35,28,35,35
RC-2122,ilScoChen1,sourmash_db_filter_containment_0%,35,7,0,28,0.8333333333333334,1.0,0.9,0.9090909090909091,35,35,28,35,35
RC-2122,ilScoChen1,sourmash_db_filter_containment_1%,35,7,0,28,0.8333333333333334,1.0,0.9,0.9090909090909091,35,35,28,35,35
RC-2122,ilScoChen1,sourmash_db_filter_containment_10%,1,0,34,35,1.0,0.02857142857142857,0.5142857142857142,0.05555555555555556,35,35,28,35,1
RC-2122,ilScoChen1,sourmash_db_filter_containment_20%,1,0,34,35,1.0,0.02857142857142857,0.5142857142857142,0.05555555555555556,35,35,28,35,1
RC-2122,ilScoChen1,sourmash_db_filter_kmers_2,34,6,1,29,0.85,0.9714285714285714,0.9,0.9066666666666667,35,35,28,35,34
RC-2122,ilScoChen1,sourmash_db_filter_kmers_10,34,3,1,32,0.918918918918919,0.9714285714285714,0.9428571428571428,0.9444444444444445,35,35,28,35,34
RC-2122,ilScoChen1,sourmash_db_filter_kmers_50,31,0,4,35,1.0,0.8857142857142857,0.9428571428571428,0.9393939393939393,35,35,28,35,31
RC-2122,ilScoChen1,sourmash_db_filter_kmers_100,31,0,4,35,1.0,0.8857142857142857,0.9428571428571428,0.9393939393939393,35,35,28,35,31
RC-2153,cbPteFili1,fcs,63,432,0,21,0.12727272727272726,1.0,0.16279069767441862,0.22580645161290322,63,453,-,63,63
RC-2153,cbPteFili1,tiara,63,431,0,22,0.12753036437246965,1.0,0.16472868217054262,0.22621184919210055,63,453,-,63,63
RC-2153,cbPteFili1,fcs+tiara,8,431,0,22,0.018223234624145785,1.0,0.0650759219088937,0.035794183445190156,8,453,-,63,8
RC-2153,cbPteFili1,sourmash_without_filters,63,448,0,5,0.1232876712328767,1.0,0.13178294573643412,0.2195121951219512,63,453,426,63,63
RC-2153,cbPteFili1,sourmash_db_filter_published_assembly,63,446,0,7,0.1237721021611002,1.0,0.13565891472868216,0.2202797202797203,63,453,550,63,63
RC-2153,cbPteFili1,sourmash_db_filter_topN_3,63,262,0,191,0.19384615384615383,1.0,0.49224806201550386,0.3247422680412371,63,453,550,63,63
RC-2153,cbPteFili1,sourmash_db_filter_topN_10,63,264,0,189,0.1926605504587156,1.0,0.4883720930232558,0.3230769230769231,63,453,550,63,63
RC-2153,cbPteFili1,sourmash_db_filter_topN_50,63,264,0,189,0.1926605504587156,1.0,0.4883720930232558,0.3230769230769231,63,453,550,63,63
RC-2153,cbPteFili1,sourmash_db_filter_topN_100,63,264,0,189,0.1926605504587156,1.0,0.4883720930232558,0.3230769230769231,63,453,550,63,63
RC-2153,cbPteFili1,sourmash_db_filter_containment_0%,63,265,0,188,0.19207317073170732,1.0,0.48643410852713176,0.32225063938618925,63,453,550,63,63
RC-2153,cbPteFili1,sourmash_db_filter_containment_1%,63,265,0,188,0.19207317073170732,1.0,0.48643410852713176,0.32225063938618925,63,453,550,63,63
RC-2153,cbPteFili1,sourmash_db_filter_containment_10%,15,264,48,189,0.053763440860215055,0.23809523809523808,0.3953488372093023,0.08771929824561403,63,453,550,63,15
RC-2153,cbPteFili1,sourmash_db_filter_containment_20%,1,262,62,191,0.0038022813688212928,0.015873015873015872,0.37209302325581395,0.0061349693251533735,63,453,550,63,1
RC-2153,cbPteFili1,sourmash_db_filter_kmers_2,63,264,0,189,0.1926605504587156,1.0,0.4883720930232558,0.3230769230769231,63,453,550,63,63
RC-2153,cbPteFili1,sourmash_db_filter_kmers_10,56,263,7,190,0.1755485893416928,0.8888888888888888,0.47674418604651164,0.2931937172774869,63,453,550,63,56
RC-2153,cbPteFili1,sourmash_db_filter_kmers_50,15,189,48,264,0.07352941176470588,0.23809523809523808,0.5406976744186046,0.11235955056179775,63,453,550,63,15
RC-2153,cbPteFili1,sourmash_db_filter_kmers_100,11,4,52,449,0.7333333333333333,0.1746031746031746,0.8914728682170543,0.28205128205128205,63,453,550,63,11
RC-2167,cbHetHete15,fcs,30,1312,0,43,0.022354694485842028,1.0,0.05270758122743682,0.04373177842565598,30,1355,-,30,30
